station,N,phase,registered_v021_phase,observed_score,null_median,signed_effect,lower_tail_local_p,month_boundary_crossings,trailing_days_dropped,status
Changping,13,7,False,0.16706790451154535,0.32337048302050786,-0.1563025785089625,0.015625,43,11,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,8,False,0.1651057493705745,0.3143868898059888,-0.14928114043541427,0.0234375,45,10,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,9,False,0.17582479089120256,0.3090521416566541,-0.13322735076545156,0.0390625,43,9,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,10,False,0.16642215257786086,0.32550916848852707,-0.1590870159106662,0.015625,44,8,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,11,False,0.1704837609505427,0.3182664871603578,-0.1477827262098151,0.015625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Changping,13,12,False,0.11655249359956865,0.3201250793235822,-0.20357258572401354,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,0,True,0.057601110434825936,0.31676749659500647,-0.2591663861601805,0.0078125,44,5,REGISTERED
Dingling,13,1,False,0.0725716470923511,0.31154398024402663,-0.23897233315167554,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,2,False,0.0669836819531556,0.31833454906468844,-0.25135086711153287,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,3,False,0.08811244512678554,0.3255983449771098,-0.23748589985032428,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,4,False,0.12125225905228272,0.3349247880103999,-0.21367252895811717,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,5,False,0.15007728588050526,0.34234062940180876,-0.1922633435213035,0.015625,44,0,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,6,False,0.17056659580511446,0.3338891239055621,-0.16332252810044762,0.0078125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,7,False,0.14463054816675158,0.334677754851781,-0.1900472066850294,0.015625,43,11,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,8,False,0.13754479950476187,0.33064882110598814,-0.19310402160122628,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,9,False,0.15285150911894826,0.32841885367799345,-0.17556734455904519,0.0078125,43,9,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,10,False,0.1522643831310103,0.32897639393942485,-0.17671201080841456,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,11,False,0.145311883466636,0.3289757454176928,-0.1836638619510568,0.015625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Dingling,13,12,False,0.09372008959031225,0.32673500704458325,-0.233014917454271,0.015625,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,0,True,0.1704582301859155,0.350165533650702,-0.17970730346478653,0.0078125,44,5,REGISTERED
Dongsi,13,1,False,0.21713685779642733,0.35727051738417065,-0.14013365958774332,0.03125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,2,False,0.19504468876083111,0.3524302963656593,-0.1573856076048282,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,3,False,0.1899577659644815,0.3672702240615416,-0.1773124580970601,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,4,False,0.1975516897985456,0.3609676366185918,-0.16341594682004623,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,5,False,0.21385201461995687,0.3616501993498865,-0.14779818472992964,0.0078125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,6,False,0.22048970282247243,0.3704949489647607,-0.15000524614228827,0.03125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,7,False,0.19647892119646293,0.36710498181665974,-0.1706260606201968,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,8,False,0.18786615110945074,0.3669415655681428,-0.17907541445869204,0.015625,45,10,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,9,False,0.2035296841432761,0.34533782071462105,-0.14180813657134494,0.0546875,43,9,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,10,False,0.24844748946297138,0.34729203072279335,-0.09884454125982198,0.1015625,44,8,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,11,False,0.2353392842175991,0.35698194659034105,-0.12164266237274196,0.0625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,13,12,False,0.18431737071454254,0.34482873152043864,-0.1605113608058961,0.03125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,0,True,0.0706912133762627,0.28538727396626584,-0.21469606059000312,0.0078125,44,5,REGISTERED
Guanyuan,13,1,False,0.12043997311597081,0.29162246722470475,-0.17118249410873393,0.0234375,43,4,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,2,False,0.10267381445640918,0.30088258250853755,-0.1982087680521284,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,3,False,0.0948049351654238,0.30111478136870173,-0.2063098462032779,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,4,False,0.08681073725029585,0.30880108450700133,-0.22199034725670547,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,5,False,0.09576076808714776,0.3031103861824015,-0.20734961809525373,0.0078125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,6,False,0.09433476260407542,0.3014035849628332,-0.2070688223587578,0.0078125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,7,False,0.10731733561575259,0.30028087453940766,-0.1929635389236551,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,8,False,0.10288450857571467,0.29859573266072237,-0.19571122408500768,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,9,False,0.12264814495619014,0.3048923785774872,-0.18224423362129705,0.015625,43,9,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,10,False,0.15678221256929484,0.3014658272744322,-0.14468361470513738,0.0234375,44,8,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,11,False,0.16901138182294262,0.29413518047050013,-0.12512379864755752,0.0625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,13,12,False,0.09963453651906345,0.29918815057136733,-0.19955361405230387,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,0,True,0.029637451603203507,0.2896572846037299,-0.2600198330005264,0.0078125,44,5,REGISTERED
Gucheng,13,1,False,0.059169584960742566,0.3009063935966143,-0.24173680863587174,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,2,False,0.04008389269214167,0.2994463283098832,-0.2593624356177415,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,3,False,0.05300555121976653,0.2949270887110185,-0.241921537491252,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,4,False,0.051644442700864844,0.29915369175340784,-0.24750924905254298,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,5,False,0.062432244523784854,0.28623763613028125,-0.2238053916064964,0.0078125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,6,False,0.06196179489393893,0.3081498210994612,-0.24618802620552227,0.0078125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,7,False,0.047116105930688296,0.3002252205432621,-0.2531091146125738,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,8,False,0.0510321591623102,0.3085899536051043,-0.2575577944427941,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,9,False,0.09408874273373317,0.29769212325288946,-0.20360338051915627,0.0078125,43,9,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,10,False,0.1252826150979753,0.30447201783456335,-0.17918940273658804,0.0234375,44,8,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,11,False,0.13249247953268165,0.30076537180834295,-0.1682728922756613,0.0234375,43,7,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,13,12,False,0.0737235472059289,0.2914618366548696,-0.2177382894489407,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,0,True,0.0700409282665393,0.3144338175480327,-0.2443928892814934,0.0078125,44,5,REGISTERED
Huairou,13,1,False,0.10262881312732003,0.31539291507489065,-0.21276410194757062,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,2,False,0.10746078230343728,0.3217162951424122,-0.2142555128389749,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,3,False,0.11252180428172553,0.315123464938357,-0.2026016606566315,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,4,False,0.11783483214229427,0.30965710870487256,-0.19182227656257828,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,5,False,0.13949536458330358,0.3239759872722201,-0.18448062268891652,0.0078125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,6,False,0.13398250136527232,0.32811219388976604,-0.19412969252449372,0.0078125,42,12,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,7,False,0.1111629514297016,0.32627595443820073,-0.21511300300849912,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,8,False,0.09961189901841071,0.31114773800600176,-0.21153583898759104,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,9,False,0.15718062608733727,0.30947860736887584,-0.15229798128153857,0.0078125,43,9,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,10,False,0.1733490607418572,0.3318225297129313,-0.1584734689710741,0.0234375,44,8,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,11,False,0.13148661730833772,0.3220286420500761,-0.19054202474173837,0.015625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Huairou,13,12,False,0.08730492128926898,0.32248020915023407,-0.2351752878609651,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,0,True,0.098355731562084,0.29821249925540694,-0.19985676769332295,0.0234375,44,5,REGISTERED
Nongzhanguan,13,1,False,0.13763928105585102,0.29187683183435315,-0.15423755077850212,0.03125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,2,False,0.10937600121177876,0.29968287718213893,-0.19030687597036017,0.015625,42,3,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,3,False,0.12320464462331701,0.29605339887772586,-0.17284875425440885,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,4,False,0.1226814702059333,0.29738509062761914,-0.17470362042168586,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,5,False,0.12723923136957394,0.29710509547841496,-0.16986586410884102,0.015625,44,0,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,6,False,0.11973433652314619,0.309905524505827,-0.1901711879826808,0.015625,42,12,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,7,False,0.06030791984743194,0.2987489008172647,-0.23844098096983274,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,8,False,0.09286115834970594,0.3116205364029316,-0.21875937805322565,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,9,False,0.11410479549097265,0.3048019173350187,-0.19069712184404608,0.015625,43,9,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,10,False,0.1534689638326984,0.2961254651851802,-0.14265650135248178,0.0390625,44,8,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,11,False,0.1722703019154131,0.30789237398590735,-0.13562207207049426,0.0625,43,7,POST_HOC_DIAGNOSTIC_ONLY
Nongzhanguan,13,12,False,0.1283501943154091,0.3118559152450625,-0.18350572092965342,0.03125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,0,True,0.08281772468736895,0.3359178620030822,-0.25310013731571324,0.0078125,44,5,REGISTERED
Shunyi,13,1,False,0.13483188360262388,0.3380557992254534,-0.20322391562282954,0.015625,43,4,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,2,False,0.13783271476588885,0.3426967823562043,-0.20486406759031547,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,3,False,0.16657185417221712,0.34478986753444185,-0.17821801336222473,0.015625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,4,False,0.15211695729858327,0.3489224205735848,-0.19680546327500154,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,5,False,0.21470365337659628,0.34627877102070576,-0.13157511764410948,0.0234375,44,0,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,6,False,0.20796814272065264,0.35726828805223926,-0.14930014533158661,0.0390625,42,12,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,7,False,0.13206552756774492,0.3529803560217898,-0.22091482845404486,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,8,False,0.10117830966336529,0.3506364697481082,-0.24945816008474292,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,9,False,0.13845336483849763,0.34647877017514095,-0.20802540533664332,0.0234375,43,9,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,10,False,0.15636758641557216,0.3447303072104061,-0.18836272079483393,0.03125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,11,False,0.15486073512242168,0.33807459899339826,-0.18321386387097657,0.03125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Shunyi,13,12,False,0.10520971601107074,0.3310297858637726,-0.22582006985270184,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,0,True,0.07619563264908795,0.26125726076469197,-0.185061628115604,0.0078125,44,5,REGISTERED
Tiantan,13,1,False,0.13016256468313228,0.25503386648908694,-0.12487130180595465,0.0703125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,2,False,0.08593874766964518,0.2447465234744651,-0.15880777580481992,0.0234375,42,3,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,3,False,0.07852743908847548,0.2515683824010814,-0.17304094331260594,0.0234375,43,2,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,4,False,0.07259458795741536,0.2530500061665685,-0.18045541820915312,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,5,False,0.0896792878406269,0.2533740374397152,-0.1636947495990883,0.03125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,6,False,0.0935007868066833,0.2416412995680774,-0.1481405127613941,0.015625,42,12,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,7,False,0.0688439085111478,0.24950340540338503,-0.18065949689223723,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,8,False,0.0811996181934161,0.25486418277957235,-0.17366456458615626,0.015625,45,10,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,9,False,0.09920450499816184,0.253833372475554,-0.15462886747739213,0.0234375,43,9,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,10,False,0.1325627846906045,0.2618783175820022,-0.1293155328913977,0.0546875,44,8,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,11,False,0.18693413391590571,0.25922244136662503,-0.07228830745071932,0.125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Tiantan,13,12,False,0.12191035947012316,0.2531762332055467,-0.13126587373542356,0.046875,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,0,True,0.1609083984766144,0.3941339647196269,-0.23322556624301252,0.015625,44,5,REGISTERED
Wanliu,13,1,False,0.21040990223544206,0.3979712724717593,-0.18756137023631722,0.0078125,43,4,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,2,False,0.18874965111565498,0.3949168604569558,-0.2061672093413008,0.0078125,42,3,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,3,False,0.19157766839255624,0.4014917731792517,-0.20991410478669548,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,4,False,0.20273524794617614,0.40227396316510944,-0.1995387152189333,0.015625,44,1,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,5,False,0.20504138091865196,0.4019529175582435,-0.19691153663959157,0.0078125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,6,False,0.19720894930812435,0.4020733633736582,-0.20486441406553382,0.015625,42,12,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,7,False,0.19143979580469622,0.40998674598440915,-0.21854695017971293,0.015625,43,11,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,8,False,0.18246996196671456,0.4017125700695243,-0.21924260810280977,0.015625,45,10,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,9,False,0.20031953302949734,0.39957624564695315,-0.1992567126174558,0.015625,43,9,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,10,False,0.23840787836658534,0.39118324078136457,-0.15277536241477924,0.0234375,44,8,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,11,False,0.22893039594351747,0.38910712153451227,-0.1601767255909948,0.0078125,43,7,POST_HOC_DIAGNOSTIC_ONLY
Wanliu,13,12,False,0.164688909693824,0.38997340953709864,-0.22528449984327464,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,0,True,0.12306121630908796,0.2836743117641464,-0.16061309545505847,0.0234375,44,5,REGISTERED
Wanshouxigong,13,1,False,0.16945614256649152,0.285113842202197,-0.11565769963570546,0.0546875,43,4,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,2,False,0.1569042989051631,0.28198118049823084,-0.12507688159306773,0.0390625,42,3,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,3,False,0.12454117266488897,0.27904401514436467,-0.1545028424794757,0.0234375,43,2,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,4,False,0.10123184173340427,0.279343133139209,-0.17811129140580473,0.0078125,44,1,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,5,False,0.13356091515607213,0.27902181714127827,-0.14546090198520614,0.03125,44,0,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,6,False,0.11434567510125111,0.2847237358505233,-0.1703780607492722,0.015625,42,12,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,7,False,0.08856575906092279,0.3099642596504255,-0.22139850058950272,0.0078125,43,11,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,8,False,0.08673655599691896,0.3049917198482006,-0.21825516385128166,0.0078125,45,10,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,9,False,0.12489851402812199,0.2851074178068323,-0.1602089037787103,0.03125,43,9,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,10,False,0.17506551460435588,0.29158270100882533,-0.11651718640446945,0.0703125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,11,False,0.22191804150824465,0.29030470763214683,-0.06838666612390218,0.21875,43,7,POST_HOC_DIAGNOSTIC_ONLY
Wanshouxigong,13,12,False,0.15394750460406137,0.2871581017947302,-0.13321059719066886,0.0234375,44,6,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,0,True,0.09911133690934504,0.29156996694115506,-0.19245863003181002,0.0078125,44,5,REGISTERED
Aotizhongxin,14,1,False,0.07723338791104198,0.28614105122240713,-0.20890766331136515,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,2,False,0.09042502220185857,0.2862872209607329,-0.19586219875887434,0.0078125,43,3,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,3,False,0.11845186936156596,0.30039608642787724,-0.18194421706631128,0.0078125,43,2,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,4,False,0.1442255593394394,0.2940262241223963,-0.14980066478295692,0.015625,43,1,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,5,False,0.2120471701583151,0.28522977518279613,-0.07318260502448104,0.1015625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,6,False,0.19390379407624528,0.3122614160010069,-0.1183576219247616,0.0859375,44,13,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,7,False,0.12157188183841892,0.31207398220090987,-0.19050210036249093,0.0234375,44,12,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,8,False,0.0382098348588466,0.3013059077409728,-0.2630960728821262,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,9,False,0.012538269239987727,0.29796136101352316,-0.2854230917735354,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,10,False,0.009084618924490315,0.2913155029326269,-0.2822308840081366,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,11,False,-0.004990199726536322,0.304419458466099,-0.30940965819263533,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,12,False,0.0183498114076399,0.2989177760367915,-0.28056796462915157,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Aotizhongxin,14,13,False,0.040290715665888224,0.2944653115818981,-0.2541745959160099,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,0,True,0.11865294737245605,0.31739201362669944,-0.1987390662542434,0.0078125,44,5,REGISTERED
Changping,14,1,False,0.11455878070488959,0.31401747678571384,-0.19945869608082425,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,2,False,0.14909524336138216,0.3157416445776622,-0.16664640121628002,0.0234375,43,3,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,3,False,0.1708857108016453,0.320389274841015,-0.14950356403936968,0.046875,43,2,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,4,False,0.207555711659456,0.3166568300946353,-0.1091011184351793,0.0859375,43,1,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,5,False,0.2878231580448313,0.3222433458714205,-0.03442018782658923,0.328125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,6,False,0.27701611032452933,0.3293097975678061,-0.052293687243276765,0.28125,44,13,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,7,False,0.18932603300201462,0.33127782909624315,-0.14195179609422853,0.046875,44,12,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,8,False,0.10784805011335362,0.3254126058960801,-0.2175645557827265,0.015625,44,11,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,9,False,0.07271001633693594,0.3346914396027546,-0.26198142326581864,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,10,False,0.03897762763412407,0.33979953523328854,-0.3008219075991645,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,11,False,0.021684635330912572,0.32682095781072124,-0.30513632247980865,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,12,False,0.06188811923451958,0.33167960481218245,-0.26979148557766286,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Changping,14,13,False,0.07441308887107105,0.3236656461181073,-0.2492525572470362,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,0,True,0.066966727655712,0.31884268456077225,-0.25187595690506026,0.0078125,44,5,REGISTERED
Dingling,14,1,False,0.05696701673791002,0.31571276433754764,-0.25874574759963764,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,2,False,0.1294902045642986,0.3132940352998831,-0.18380383073558448,0.015625,43,3,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,3,False,0.1723315400871275,0.313868472132567,-0.14153693204543952,0.0390625,43,2,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,4,False,0.22222507870205035,0.3252786224315507,-0.10305354372950035,0.0625,43,1,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,5,False,0.2613647583149101,0.3342735165530603,-0.07290875823815024,0.140625,43,0,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,6,False,0.2469291750123992,0.3307729185820814,-0.08384374356968222,0.1171875,44,13,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,7,False,0.17570160565878123,0.3303655635550985,-0.15466395789631726,0.0234375,44,12,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,8,False,0.10567955965442222,0.33227457162143326,-0.22659501196701104,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,9,False,0.05706246064691924,0.3357772002036418,-0.2787147395567226,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,10,False,0.029886926389815577,0.33531761690685846,-0.30543069051704286,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,11,False,0.00958991044847255,0.31838702606541547,-0.3087971156169429,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,12,False,0.04675902197754903,0.31939386226075167,-0.2726348402832026,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Dingling,14,13,False,0.046583253569041215,0.3228070158767208,-0.2762237623076796,0.0078125,44,6,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,0,True,0.19664165218621224,0.34825495375082605,-0.1516133015646138,0.03125,44,5,REGISTERED
Dongsi,14,1,False,0.17510051776479835,0.35654118104153476,-0.1814406632767364,0.0234375,44,4,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,2,False,0.20860855435945036,0.36286236291106716,-0.1542538085516168,0.0234375,43,3,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,3,False,0.2291233444318562,0.35140073141228084,-0.12227738698042465,0.0234375,43,2,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,4,False,0.2697262646059187,0.35962837635038064,-0.08990211174446194,0.078125,43,1,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,5,False,0.3177980722280994,0.36187029950737065,-0.04407222727927124,0.2578125,43,0,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,6,False,0.30025321529041105,0.37219487695912945,-0.0719416616687184,0.1171875,44,13,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,7,False,0.23619707598723316,0.36760202817845417,-0.131404952191221,0.03125,44,12,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,8,False,0.16928022820904978,0.37248278270969,-0.2032025545006402,0.0078125,44,11,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,9,False,0.15579053924136305,0.3644131617837319,-0.20862262254236885,0.0078125,43,10,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,10,False,0.1555538544610271,0.3730870926629894,-0.2175332382019623,0.0078125,44,9,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,11,False,0.14059894012395782,0.3753118825570401,-0.2347129424330823,0.0078125,44,8,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,12,False,0.15377705491954047,0.3684783437413083,-0.2147012888217678,0.0078125,44,7,POST_HOC_DIAGNOSTIC_ONLY
Dongsi,14,13,False,0.16671508821017683,0.35556550083768995,-0.18885041262751312,0.015625,44,6,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,14,0,True,0.0818128734731828,0.2972889406822669,-0.2154760672090841,0.0078125,44,5,REGISTERED
Guanyuan,14,1,False,0.06992320400951635,0.2976048653338046,-0.22768166132428824,0.0078125,44,4,POST_HOC_DIAGNOSTIC_ONLY
