station,condition,N,observed_score,null_median,observed_minus_null_median,signed_robust_z,absolute_robust_z,upper_tail_local_p,lower_tail_local_p,two_sided_local_p,rank_among_128_ascending,null_quantile,effect_direction,status
Guanyuan,cyclic_adjacency,6,0.060597859987225854,0.22126584258801457,-0.1606679826007887,-2.5526908877142915,2.5526908877142915,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,7,0.10990165233674855,0.2394765942751888,-0.12957494193844027,-2.5425562514389157,2.5425562514389157,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,8,0.17937051761134942,0.253668789758734,-0.0742982721473846,-1.2543684632530054,1.2543684632530054,0.9140625,0.09375,0.1875,12,0.08984375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,9,0.12954156807443562,0.279641803765039,-0.15010023569060338,-2.747444074652266,2.747444074652266,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,10,0.03576971316816593,0.2774419336438219,-0.24167222047565598,-3.815765694900804,3.815765694900804,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,11,0.023503332655450942,0.28844682194188187,-0.2649434892864309,-4.132184018181395,4.132184018181395,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,12,0.1305800320261272,0.3007591579488779,-0.17017912592275072,-2.4504487578849248,2.4504487578849248,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,13,0.07069121337626268,0.28538727396626584,-0.21469606059000318,-3.1861945176986297,3.1861945176986297,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Guanyuan,cyclic_adjacency,14,0.08181287347318278,0.2972889406822669,-0.21547606720908413,-3.0844562039067287,3.0844562039067287,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,6,0.06794184630283903,0.21657854198073448,-0.14863669567789545,-2.843107576457276,2.843107576457276,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,7,0.12020492394111468,0.23472318114656707,-0.11451825720545239,-2.4505042674215933,2.4505042674215933,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,8,0.14532757342516656,0.251573588063645,-0.10624601463847844,-1.5467834290171638,1.5467834290171638,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,9,0.1292742675010137,0.2593969090053282,-0.1301226415043145,-2.174892944161708,2.174892944161708,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,10,0.023847573073487626,0.2684602202671121,-0.24461264719362447,-3.7801273010767713,3.7801273010767713,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,11,0.010040354764375923,0.2798644642334235,-0.26982410946904756,-4.624297568235065,4.624297568235065,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,12,0.09623984265322409,0.2837443383496663,-0.18750449569644217,-2.714282783980445,2.714282783980445,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,13,0.0296374516032035,0.2896572846037299,-0.2600198330005264,-3.6158582787174036,3.6158582787174036,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,baseline,14,0.04328018994955709,0.2983774725910214,-0.2550972826414643,-3.5935627835332262,3.5935627835332262,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,6,0.0679534793807614,0.2165519160130005,-0.1485984366322391,-2.841556707032925,2.841556707032925,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,7,0.12015261148896943,0.23486924393220865,-0.11471663244323922,-2.444031373302322,2.444031373302322,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,8,0.14525099182101606,0.251699427875474,-0.10644843605445795,-1.5501954440893526,1.5501954440893526,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,9,0.12930655848371708,0.2595252181247624,-0.13021865964104534,-2.175956279060347,2.175956279060347,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,10,0.023838517102896167,0.2685452761882096,-0.24470675908531345,-3.7798265867801146,3.7798265867801146,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,11,0.010012889364786507,0.2799542129841675,-0.269941323619381,-4.635394742526445,4.635394742526445,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,12,0.09627809480854795,0.28384178636580043,-0.1875636915572525,-2.720183154152891,2.720183154152891,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,13,0.02964758960106342,0.2897134201553175,-0.2600658305542541,-3.620691007189944,3.620691007189944,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_095,14,0.04325932611071812,0.2984469295469631,-0.25518760343624497,-3.585855136330896,3.585855136330896,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,6,0.06793154118568288,0.21660275853939595,-0.14867121735371308,-2.845130071923185,2.845130071923185,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,7,0.12025259046983652,0.23459029209796875,-0.11433770162813223,-2.45645736941171,2.45645736941171,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,8,0.14539706193895433,0.25145878123984294,-0.10606171930088862,-1.5436895765807706,1.5436895765807706,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,9,0.12924497213360378,0.25928026419013667,-0.1300352920565329,-2.1739140643320187,2.1739140643320187,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,10,0.0238559673733814,0.26838299044432734,-0.24452702307094593,-3.7803895610556104,3.7803895610556104,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,11,0.010065507354331328,0.27980071988472227,-0.26973521253039096,-4.612431278221072,4.612431278221072,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,12,0.09620522719656861,0.28365621930258117,-0.18745099210601257,-2.712698559895101,2.712698559895101,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,13,0.029628198320558356,0.28960620099605605,-0.2599780026754977,-3.611461958240457,3.611461958240457,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,calibration_scale_105,14,0.043299542877252656,0.2983141739719058,-0.25501463109465317,-3.6005756648046807,3.6005756648046807,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,6,0.0663666584248798,0.21773799982862485,-0.15137134140374503,-2.872966009322649,2.872966009322649,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,7,0.11838803575999815,0.23619326803665391,-0.11780523227665576,-2.7405467618576784,2.7405467618576784,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,8,0.14562695180807972,0.2542706795574809,-0.10864372774940118,-1.5299002744924313,1.5299002744924313,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,9,0.12926323314603094,0.2601246927770337,-0.13086145963100276,-2.189080618527603,2.189080618527603,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,10,0.023585998098806935,0.26883116831086334,-0.2452451702120564,-3.7792734446537724,3.7792734446537724,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,11,0.011146683096868072,0.2797950672394895,-0.26864838414262143,-4.5545139941826935,4.5545139941826935,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,12,0.09492036589368365,0.283459097417153,-0.1885387315234694,-2.785304119652049,2.785304119652049,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,13,0.0296865868102608,0.28974181931177795,-0.26005523250151713,-3.6814675604178353,3.6814675604178353,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,sensor_noise_001,14,0.041143508676165,0.2986753206296016,-0.2575318119534366,-3.7805277961589088,3.7805277961589088,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,6,0.05773321074606267,0.21203917961953023,-0.15430596887346756,-2.9794723312070004,2.9794723312070004,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,7,0.0941512721477109,0.23014344202660425,-0.13599216987889334,-3.259517320429805,3.259517320429805,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,8,0.1151259243848155,0.2516649837804915,-0.136539059395676,-1.8199535154809077,1.8199535154809077,0.9609375,0.046875,0.09375,6,0.04296875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,9,0.10873306522312381,0.25697112047151055,-0.14823805524838674,-2.24000762791744,2.24000762791744,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,10,0.028126758267161343,0.26256222046613825,-0.2344354621989769,-3.6734712055576453,3.6734712055576453,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,11,0.021757850309461646,0.2786930405787701,-0.25693519026930844,-4.388447701379103,4.388447701379103,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,12,0.0984464310660887,0.291955842028412,-0.19350941096232332,-2.9864913888626075,2.9864913888626075,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,13,0.04593087844683691,0.2937374361161436,-0.2478065576693067,-3.376220643171777,3.376220643171777,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_6h_30d,14,0.053529179719953586,0.2950734337415666,-0.241544254021613,-3.098126049343893,3.098126049343893,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,6,0.0549042285094998,0.2028998127927228,-0.147995584283223,-2.998080888090695,2.998080888090695,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,7,0.08933274369211842,0.21941050992447306,-0.13007776623235462,-2.771545739695802,2.771545739695802,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,8,0.11221293882612689,0.23630267098940425,-0.12408973216327736,-1.7099835852324416,1.7099835852324416,0.953125,0.0546875,0.109375,7,0.05078125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,9,0.08557326757801445,0.24924568754612048,-0.16367241996810603,-2.573672186588867,2.573672186588867,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,10,0.006306282274876115,0.24486686040066666,-0.23856057812579054,-3.579771626714655,3.579771626714655,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,11,0.012380221370815125,0.2638283747508845,-0.2514481533800694,-4.67162556412017,4.67162556412017,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,12,0.08646755266825118,0.26762116056727653,-0.18115360789902535,-2.874314662627947,2.874314662627947,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,13,0.03262552698151756,0.2812298023079759,-0.24860427532645835,-3.2963676197170835,3.2963676197170835,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,outage_24h_90d,14,0.04829330874488498,0.280195678339325,-0.23190236959444005,-2.9921726398618826,2.9921726398618826,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,6,0.08362121398294134,0.2054983615886682,-0.12187714760572685,-2.1910757395998606,2.1910757395998606,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,7,0.10928179765475857,0.23227724205190967,-0.1229954443971511,-2.416872302828275,2.416872302828275,0.9609375,0.046875,0.09375,6,0.04296875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,8,0.1842473062359185,0.2501090814802482,-0.06586177524432968,-0.909003012029451,0.909003012029451,0.8046875,0.203125,0.40625,26,0.19921875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,9,0.10822454004583154,0.26209571972226653,-0.153871179676435,-2.499062077029105,2.499062077029105,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,10,0.08339718958079356,0.26819066679662523,-0.18479347721583167,-2.649757497386577,2.649757497386577,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,11,-0.01595270420902987,0.2853087795710312,-0.30126148378006107,-4.521955190787373,4.521955190787373,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,12,0.09507075456460229,0.29781470844616054,-0.20274395388155825,-2.7850579697408904,2.7850579697408904,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,13,0.031206331938717916,0.29594278817409236,-0.26473645623537445,-4.39242883668016,4.39242883668016,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,day_order_swap_010,14,0.0511829525712769,0.3052743575603022,-0.25409140498902527,-3.4915903395030954,3.4915903395030954,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,6,0.06794184630283903,0.21657854198073448,-0.14863669567789545,-2.843107576457276,2.843107576457276,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,7,0.12020492394111468,0.23472318114656707,-0.11451825720545239,-2.4505042674215933,2.4505042674215933,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,8,0.14532757342516656,0.251573588063645,-0.10624601463847844,-1.5467834290171638,1.5467834290171638,0.921875,0.0859375,0.171875,11,0.08203125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,9,0.1292742675010137,0.2593969090053282,-0.1301226415043145,-2.174892944161708,2.174892944161708,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,10,0.023847573073487626,0.2684602202671121,-0.24461264719362447,-3.7801273010767713,3.7801273010767713,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,11,0.010040354764375923,0.2798644642334235,-0.26982410946904756,-4.624297568235065,4.624297568235065,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,12,0.09623984265322409,0.2837443383496663,-0.18750449569644217,-2.714282783980445,2.714282783980445,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,13,0.0296374516032035,0.2896572846037299,-0.2600198330005264,-3.6158582787174036,3.6158582787174036,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Gucheng,cyclic_adjacency,14,0.04328018994955709,0.2983774725910214,-0.2550972826414643,-3.5935627835332262,3.5935627835332262,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,6,0.10039049929906783,0.23033273335666707,-0.12994223405759925,-2.4714275221983413,2.4714275221983413,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,7,0.08533629193618246,0.23923889908859838,-0.15390260715241594,-2.3213559140721722,2.3213559140721722,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,8,0.1392268693491087,0.2625465552860084,-0.12331968593689971,-2.640257374245898,2.640257374245898,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,9,0.10130858810339882,0.27665156124138873,-0.1753429731379899,-3.0553303752025687,3.0553303752025687,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,10,0.08849247246133657,0.3108212288371158,-0.22232875637577926,-3.5542219159727306,3.5542219159727306,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,11,0.09576735334987536,0.3216431185001333,-0.22587576515025792,-3.664413243746475,3.664413243746475,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,12,0.09151280278603838,0.3291141721472858,-0.2376013693612474,-3.8305916714976096,3.8305916714976096,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,13,0.07004092826653933,0.3144338175480327,-0.24439288928149333,-3.483811346513712,3.483811346513712,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,baseline,14,0.07692783986801553,0.3134832718537023,-0.23655543198568674,-3.813083231823295,3.813083231823295,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,6,0.10040895898805288,0.23025590999095466,-0.12984695100290178,-2.479106759639119,2.479106759639119,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,7,0.08532921917127784,0.23945280467390573,-0.1541235855026279,-2.3209398054847195,2.3209398054847195,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,8,0.1391123687138509,0.2625896657734961,-0.12347729705964516,-2.640858027073227,2.640858027073227,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,9,0.10134833323769125,0.27673122503794567,-0.1753828918002544,-3.0452040554296986,3.0452040554296986,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,10,0.08846333472908625,0.3107219477724768,-0.22225861304339056,-3.5316929196178,3.5316929196178,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,11,0.09577808714449704,0.3216909943824582,-0.22591290723796115,-3.6688923614163076,3.6688923614163076,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,12,0.09149747279479781,0.32926695523278604,-0.23776948243798823,-3.8083154464339333,3.8083154464339333,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,13,0.07006005700317068,0.31451695422175285,-0.24445689721858216,-3.4895157507029455,3.4895157507029455,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_095,14,0.07686740783461878,0.31353493914064084,-0.23666753130602208,-3.8040900143669405,3.8040900143669405,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,6,0.10037418226431868,0.2304037352054064,-0.13002955294108773,-2.4643909213848163,2.4643909213848163,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,7,0.0853423619293884,0.23904351162678128,-0.15370114969739287,-2.3217571599752898,2.3217571599752898,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,8,0.1393311087748703,0.26250637285744344,-0.12317526408257315,-2.639642919623223,2.639642919623223,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,9,0.1012727271129012,0.27657914879877266,-0.17530642168587146,-3.049361100853169,3.049361100853169,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,10,0.08851928471451838,0.310913056730731,-0.22239377201621263,-3.5449363766833857,3.5449363766833857,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,11,0.09575788329503415,0.32159971830399586,-0.2258418350089617,-3.659650333467961,3.659650333467961,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,12,0.0915271653218861,0.32897531869757674,-0.23744815337569064,-3.8512254825136765,3.8512254825136765,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,13,0.0700232842343774,0.3143587339467823,-0.24433544971240492,-3.478624553309523,3.478624553309523,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,calibration_scale_105,14,0.0769837426429519,0.3134367837473644,-0.2364530411044125,-3.8212921251619574,3.8212921251619574,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,6,0.10236074255588731,0.23301705396796069,-0.13065631141207337,-2.517836637353337,2.517836637353337,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,7,0.0856942710906004,0.24330850191975892,-0.1576142308291585,-2.2590602984803767,2.2590602984803767,0.984375,0.0234375,0.046875,3,0.01953125,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,8,0.14208911453334055,0.2644542194569819,-0.12236510492364133,-2.529691156446181,2.529691156446181,0.9609375,0.046875,0.09375,6,0.04296875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,9,0.10284645371436764,0.279650782377073,-0.1768043286627054,-3.0341797630618537,3.0341797630618537,0.9921875,0.015625,0.03125,2,0.01171875,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,10,0.09104538568694458,0.31342379043862834,-0.22237840475168374,-3.5240623907075475,3.5240623907075475,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,11,0.09697160118413237,0.3236819154675622,-0.22671031428342983,-3.7127929123437204,3.7127929123437204,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,12,0.09408037208645759,0.3301519573573052,-0.2360715852708476,-3.847126757400977,3.847126757400977,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,13,0.0720124108728771,0.3161823114202068,-0.2441699005473297,-3.4381313829702003,3.4381313829702003,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,sensor_noise_001,14,0.07813764192336667,0.31572504599716855,-0.23758740407380188,-3.934304778028324,3.934304778028324,1.0,0.0078125,0.015625,1,0.00390625,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,outage_6h_30d,6,0.10285100354711567,0.22132465057090736,-0.11847364702379169,-2.083527469623985,2.083527469623985,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
Huairou,outage_6h_30d,7,0.09301943412266812,0.23299581162739563,-0.13997637750472752,-1.9686123904813133,1.9686123904813133,0.9765625,0.03125,0.0625,4,0.02734375,NEGATIVE,POST_HOC_DIAGNOSTIC_ONLY
