station,condition,N,eligible,observed_score,null_median,null_mad,local_p,robust_z,issue_code
Tiantan,sensor_noise_001,14,True,0.09784147924224851,0.24864070036341318,0.04373226241456912,0.9765625,-2.3258042362017943,
Tiantan,outage_6h_30d,6,True,-0.044167599916314144,0.18484346900529516,0.03349224985264235,1.0,-4.611987862418764,
Tiantan,outage_6h_30d,7,True,0.009285877789114771,0.1913626533878529,0.036739382684788324,1.0,-3.3427100207508578,
Tiantan,outage_6h_30d,8,True,0.013314571852753152,0.20675716477823758,0.05429697330104771,1.0,-2.4029929015382923,
Tiantan,outage_6h_30d,9,True,0.048888465648939616,0.22496181819930514,0.04788941984770284,0.9921875,-2.479876550247727,
Tiantan,outage_6h_30d,10,True,0.05538561201784345,0.2332439770918253,0.038591331418714375,0.9921875,-3.108569187116478,
Tiantan,outage_6h_30d,11,True,0.0007303077692770404,0.2437247850688486,0.04593611806744108,1.0,-3.5679447118666023,
Tiantan,outage_6h_30d,12,True,0.08482924291532822,0.2521776838863181,0.04934811383165211,1.0,-2.287320999396508,
Tiantan,outage_6h_30d,13,True,0.08679997508710752,0.2649548247926081,0.0458841629815783,1.0,-2.618851300187071,
Tiantan,outage_6h_30d,14,True,0.11981615832282834,0.24549558005830796,0.04834582179810959,0.9609375,-1.753400924095112,
Tiantan,outage_24h_90d,6,True,-0.04574253234042939,0.16331572246964093,0.03338025369868147,1.0,-4.224289675403687,
Tiantan,outage_24h_90d,7,True,-0.007151473993176022,0.17599502278435825,0.0369355414957355,1.0,-3.344491909539745,
Tiantan,outage_24h_90d,8,True,-0.002218919826372011,0.18803730922109327,0.048143374195733224,0.9921875,-2.6654980164799293,
Tiantan,outage_24h_90d,9,True,0.02042659009852892,0.2036244173365676,0.04640096002891109,0.9921875,-2.6629889026273785,
Tiantan,outage_24h_90d,10,True,0.03156494084605417,0.21279365509348488,0.04028182706864916,0.9921875,-3.0345468914157565,
Tiantan,outage_24h_90d,11,True,-0.014906779948866826,0.22477872100982474,0.04565891385057311,1.0,-3.5407249525522135,
Tiantan,outage_24h_90d,12,True,0.06938305015316457,0.22752588594732273,0.04894664366506504,0.984375,-2.179227694353953,
Tiantan,outage_24h_90d,13,True,0.08516352029621213,0.23502325233794602,0.0480693575717005,0.984375,-2.102774191001371,
Tiantan,outage_24h_90d,14,True,0.09895829559361348,0.21629834197730272,0.05271672214614595,0.953125,-1.5013220431828316,
Tiantan,day_order_swap_010,6,True,-0.033752607153977716,0.1781823228589178,0.037431846479158704,1.0,-3.818891274402068,
Tiantan,day_order_swap_010,7,True,0.0069919027000293005,0.19478729751580118,0.03780450416120801,1.0,-3.350559973895172,
Tiantan,day_order_swap_010,8,True,0.05262063087813079,0.20834523130866067,0.04768668004273957,0.9921875,-2.2026025699302014,
Tiantan,day_order_swap_010,9,True,-0.018581785379702637,0.21542852944024152,0.043280675991103496,1.0,-3.646842184274234,
Tiantan,day_order_swap_010,10,True,0.0964992836213175,0.22796074691292445,0.03932986876869746,0.96875,-2.254508977361053,
Tiantan,day_order_swap_010,11,True,-0.03275633953349817,0.24538673443332076,0.037791017303717145,1.0,-4.9642731682849295,
Tiantan,day_order_swap_010,12,True,0.08742439058269869,0.2568085804440403,0.050489361557906176,1.0,-2.262814726462191,
Tiantan,day_order_swap_010,13,True,0.04551922953764901,0.25623370621800384,0.04544257357920198,1.0,-3.1275730271115885,
Tiantan,day_order_swap_010,14,True,0.11578321828866446,0.25505702634288785,0.0450138834075699,0.953125,-2.086887188095688,
Tiantan,cyclic_adjacency,6,True,-0.029463591488757466,0.17985194683205435,0.03104103099900149,1.0,-4.548218659902056,
Tiantan,cyclic_adjacency,7,True,-0.020761592911202404,0.1932367318890888,0.036325230915335405,1.0,-3.973543704586104,
Tiantan,cyclic_adjacency,8,True,-0.013674515695806992,0.19697611106980745,0.04771229510595912,1.0,-2.977888632601421,
Tiantan,cyclic_adjacency,9,True,0.024536988635825846,0.21611098907658355,0.04636597558847627,1.0,-2.7868472821559935,
Tiantan,cyclic_adjacency,10,True,0.046080827090423486,0.23487753326370947,0.0407860669959936,0.9921875,-3.1221846849319395,
Tiantan,cyclic_adjacency,11,True,-0.017079873481995512,0.24128946775720764,0.047641117127724036,1.0,-3.657927095426677,
Tiantan,cyclic_adjacency,12,True,0.08613231821247988,0.25560958265300965,0.0469773206677242,1.0,-2.4333198909968066,
Tiantan,cyclic_adjacency,13,True,0.07173592025739961,0.26147081065507166,0.04468416575765333,1.0,-2.8639771640274034,
Tiantan,cyclic_adjacency,14,True,0.09901186320307516,0.24363639470371012,0.04504488632115172,0.9765625,-2.165571234775311,
Wanliu,baseline,6,True,0.12762233597435446,0.26888591567324094,0.03318723533786855,1.0,-2.8710128514008333,
Wanliu,baseline,7,True,0.15031364660000385,0.3061757953745399,0.03626015120472459,0.9921875,-2.8992592586567345,
Wanliu,baseline,8,True,0.17778313628861786,0.33143604000737503,0.03816148441375766,0.9921875,-2.7157608074513515,
Wanliu,baseline,9,True,0.20639885581934647,0.34597910367815277,0.039358697410566135,0.9765625,-2.391989409714143,
Wanliu,baseline,10,True,0.1054293648996627,0.36255641411335204,0.03759428688147809,1.0,-4.613196128786323,
Wanliu,baseline,11,True,0.11359421080076365,0.3765693996625461,0.03778170087505073,1.0,-4.694715450886819,
Wanliu,baseline,12,True,0.21237663484533284,0.38977600654117756,0.047816775365575215,1.0,-2.502348517460755,
Wanliu,baseline,13,True,0.1609083984766144,0.3941339647196267,0.045508053360894085,0.9921875,-3.4567176068178393,
Wanliu,baseline,14,True,0.17791789225592478,0.40398716133077,0.03695735399981109,1.0,-4.125880683811685,
Wanliu,calibration_scale_095,6,True,0.12750180545288098,0.2688899813860507,0.03316527779273848,1.0,-2.875447591970848,
Wanliu,calibration_scale_095,7,True,0.15019719828432954,0.3061622935449058,0.03617405273039326,0.9921875,-2.90807934455626,
Wanliu,calibration_scale_095,8,True,0.17760028776934397,0.33148083937762257,0.03811538773663836,0.9921875,-2.7230737055621312,
Wanliu,calibration_scale_095,9,True,0.20623933778006315,0.3459903995603448,0.03937916257342189,0.9765625,-2.3936720244391894,
Wanliu,calibration_scale_095,10,True,0.10532149398942649,0.36252939422342717,0.03762061214804774,1.0,-4.611417573151163,
Wanliu,calibration_scale_095,11,True,0.11349747990670768,0.3764126531185372,0.03783890562380515,1.0,-4.686548195146624,
Wanliu,calibration_scale_095,12,True,0.21228026683303342,0.38973053994120704,0.04786840409883664,1.0,-2.5003668229869,
Wanliu,calibration_scale_095,13,True,0.16076248753004385,0.39407808602508715,0.04538435868033902,1.0,-3.467476897383858,
Wanliu,calibration_scale_095,14,True,0.17774654852815397,0.403901400959925,0.03707315138688577,1.0,-4.114550624093471,
Wanliu,calibration_scale_105,6,True,0.12773252461929316,0.26888226519496483,0.033207634190786206,1.0,-2.8669370173688717,
Wanliu,calibration_scale_105,7,True,0.15041977862485265,0.30618824502619946,0.03633853984322116,0.9921875,-2.891266177970779,
Wanliu,calibration_scale_105,8,True,0.17794947780686463,0.3313952727296005,0.038292190757729105,0.9921875,-2.7028427652715443,
Wanliu,calibration_scale_105,9,True,0.20654436978448174,0.3459692229608343,0.03933950421529214,0.9765625,-2.3904921270531694,
Wanliu,calibration_scale_105,10,True,0.10552774049646621,0.36258160007418827,0.037570885072659876,1.0,-4.614755618284218,
Wanliu,calibration_scale_105,11,True,0.11368230171804021,0.3767122291926128,0.03772987989434878,1.0,-4.702142070003543,
Wanliu,calibration_scale_105,12,True,0.21246415087902693,0.3898176279284652,0.04768146125040501,1.0,-2.508800659498967,
Wanliu,calibration_scale_105,13,True,0.16104072743688896,0.39418484466518094,0.04558102295756189,0.9921875,-3.4499785764619975,
Wanliu,calibration_scale_105,14,True,0.17807418742350453,0.40406553876638296,0.036851721465675,1.0,-4.136281078331116,
Wanliu,sensor_noise_001,6,True,0.1306070136105807,0.27069645112618007,0.03270465263512723,1.0,-2.8891617397292704,
Wanliu,sensor_noise_001,7,True,0.15266696186527196,0.3080158138521047,0.0365659301400299,0.9921875,-2.865546281994026,
Wanliu,sensor_noise_001,8,True,0.1801513388796899,0.3340432491086304,0.038025562876347285,0.9921875,-2.7297076901966677,
Wanliu,sensor_noise_001,9,True,0.2093255114047886,0.34865905934536773,0.0376792350547695,0.9765625,-2.4941905119465466,
Wanliu,sensor_noise_001,10,True,0.10781631362437065,0.36437783100510585,0.03830813864736676,1.0,-4.517274365730501,
Wanliu,sensor_noise_001,11,True,0.11688669539699567,0.37795577892827054,0.03721316159493876,1.0,-4.731892612177771,
Wanliu,sensor_noise_001,12,True,0.21510045219015725,0.39042474776962205,0.04761386126708611,1.0,-2.4836174620821563,
Wanliu,sensor_noise_001,13,True,0.16326212060736037,0.39443752220170136,0.04554452404649323,1.0,-3.4235876970522363,
Wanliu,sensor_noise_001,14,True,0.17820460713158986,0.40486669658073726,0.03881691792820963,1.0,-3.9385271427230704,
Wanliu,outage_6h_30d,6,True,0.12067996436109826,0.2728757370026947,0.03055030408827783,1.0,-3.36018397661535,
Wanliu,outage_6h_30d,7,True,0.12905454639819852,0.3041524805330891,0.0406060966139436,1.0,-2.908477997781016,
Wanliu,outage_6h_30d,8,True,0.1644721224980306,0.32836950099908285,0.03644153605249284,1.0,-3.0335512515761685,
Wanliu,outage_6h_30d,9,True,0.20190684308986562,0.34579391717562274,0.03789567763556989,0.9765625,-2.5609913302585534,
Wanliu,outage_6h_30d,10,True,0.1160819672340361,0.36865660516134574,0.039982849916114005,1.0,-4.260808314503325,
Wanliu,outage_6h_30d,11,True,0.1294383921063462,0.3819410980327198,0.03952045474596505,1.0,-4.309432747799124,
Wanliu,outage_6h_30d,12,True,0.21471291772352855,0.39594794352904294,0.0428865327469391,1.0,-2.8503435080805493,
Wanliu,outage_6h_30d,13,True,0.17880606221412315,0.40188055614507767,0.04462451570501663,0.9921875,-3.3717270082201014,
Wanliu,outage_6h_30d,14,True,0.18642870636761244,0.41272735841477626,0.03601714948304885,1.0,-4.237879784452632,
Wanliu,outage_24h_90d,6,True,0.11639090502029802,0.2547151709761787,0.030705113177839388,1.0,-3.038531030915079,
Wanliu,outage_24h_90d,7,True,0.11768999145707396,0.2948235533695583,0.04049306715304629,1.0,-2.950503854192679,
Wanliu,outage_24h_90d,8,True,0.15714023510973377,0.31645087307959724,0.03608822273580359,1.0,-2.977524107619411,
Wanliu,outage_24h_90d,9,True,0.19068636262349836,0.3385351388709359,0.03700842763986523,0.9765625,-2.6945925492765004,
Wanliu,outage_24h_90d,10,True,0.09896428777407343,0.35799693635614005,0.03740927697450691,1.0,-4.670369010083094,
Wanliu,outage_24h_90d,11,True,0.12053873318596282,0.3703652287252921,0.03698323962625927,1.0,-4.5562710140204725,
Wanliu,outage_24h_90d,12,True,0.20979549447698534,0.37576642422611284,0.047820595929680076,1.0,-2.3409549019870313,
Wanliu,outage_24h_90d,13,True,0.17571758553569716,0.3871056307917116,0.04824573140712607,0.9921875,-2.9552724983239163,
Wanliu,outage_24h_90d,14,True,0.19052363027578434,0.39959116749220897,0.036523596098158195,1.0,-3.8609046486010894,
Wanliu,day_order_swap_010,6,True,0.10738895876547079,0.26978638454488535,0.03579689354077975,1.0,-3.059918116252703,
Wanliu,day_order_swap_010,7,True,0.14167105461719856,0.30271582073988795,0.03561216148466573,1.0,-3.0501716852709317,
Wanliu,day_order_swap_010,8,True,0.13643974146207508,0.3291248286663515,0.03761360458377583,1.0,-3.455247436303537,
Wanliu,day_order_swap_010,9,True,0.1933266723727548,0.3451482737828383,0.03263936581504062,1.0,-3.1373853223842945,
Wanliu,day_order_swap_010,10,True,0.10897153534268882,0.36326806162177305,0.03661650142753092,1.0,-4.684244820103919,
Wanliu,day_order_swap_010,11,True,0.07011099931567372,0.37085295169066,0.039988930063927675,1.0,-5.072595529302717,
Wanliu,day_order_swap_010,12,True,0.1815040418556665,0.3885990281422473,0.04181704275218151,1.0,-3.340352291577193,
Wanliu,day_order_swap_010,13,True,0.1675389850152326,0.39682760398005645,0.052094089818659706,1.0,-2.9687255364912457,
Wanliu,day_order_swap_010,14,True,0.20943867987884182,0.3980396189658625,0.04100713977762077,1.0,-3.1021327342666063,
Wanliu,cyclic_adjacency,6,True,0.13137400666846943,0.2665550845177908,0.033226201574612924,1.0,-2.7441712728041714,
Wanliu,cyclic_adjacency,7,True,0.15050301435737123,0.30386934762629764,0.035548828963587686,0.9921875,-2.909917924741083,
Wanliu,cyclic_adjacency,8,True,0.17773060624442025,0.33101224363932297,0.03845863382851478,0.9921875,-2.688266267629317,
Wanliu,cyclic_adjacency,9,True,0.20578362758685276,0.34573162312194433,0.03910102895371914,0.9765625,-2.41409580058411,
Wanliu,cyclic_adjacency,10,True,0.10563802124888123,0.3574624358890747,0.03521194837765851,1.0,-4.8237387736596435,
Wanliu,cyclic_adjacency,11,True,0.11357391449776527,0.3733732746418894,0.0376308178960853,1.0,-4.65661597414743,
Wanliu,cyclic_adjacency,12,True,0.21251631327921539,0.38282990877053114,0.04510417008733708,1.0,-2.5468808349580545,
Wanliu,cyclic_adjacency,13,True,0.15947718423188995,0.3912433011304247,0.04602861926442331,1.0,-3.3962370956597634,
Wanliu,cyclic_adjacency,14,True,0.17759149879657884,0.4020435887501108,0.038013609259288206,1.0,-3.9825437144429046,
Wanshouxigong,baseline,6,True,0.015932630070596074,0.1815037536838293,0.0349177727596241,1.0,-3.1982622053837186,
Wanshouxigong,baseline,7,True,0.07099445141142566,0.19526587748299568,0.044337406218370595,0.984375,-1.8905014005425327,
Wanshouxigong,baseline,8,True,0.059221620029466675,0.2167963830061554,0.0376698593880902,1.0,-2.8214260228455714,
Wanshouxigong,baseline,9,True,0.11084753275784492,0.23303656463641823,0.04457379621864474,0.96875,-1.8489646362455292,
Wanshouxigong,baseline,10,True,0.07577638900388349,0.24317490590165905,0.04293741548707339,1.0,-2.6296122278628595,
Wanshouxigong,baseline,11,True,0.04910877961644294,0.26614667224651906,0.04517936102720363,1.0,-3.240197508484342,
Wanshouxigong,baseline,12,True,0.14407622996745173,0.2776322533376569,0.040004189692863484,0.953125,-2.2518217298553043,
Wanshouxigong,baseline,13,True,0.12306121630908796,0.28367431176414637,0.0465865647061941,0.984375,-2.325392512167044,
Wanshouxigong,baseline,14,True,0.18980995270987125,0.2720476459394185,0.04870884401457515,0.90625,-1.1387780861192829,
Wanshouxigong,calibration_scale_095,6,True,0.015849777783404642,0.18150247663614053,0.0351298059840108,1.0,-3.180524672108453,
Wanshouxigong,calibration_scale_095,7,True,0.07084507908738516,0.1953695207316847,0.044250182143377004,0.984375,-1.8980845083511948,
Wanshouxigong,calibration_scale_095,8,True,0.058967904046285984,0.21674146048984155,0.0378367449395598,1.0,-2.8125253924703846,
Wanshouxigong,calibration_scale_095,9,True,0.11072638516145736,0.2330557260655808,0.04449021373292508,0.96875,-1.8545653780851996,
Wanshouxigong,calibration_scale_095,10,True,0.07573501046279373,0.24318699513754902,0.042884045753985855,1.0,-2.6337257675517063,
Wanshouxigong,calibration_scale_095,11,True,0.04900374891943411,0.2663115273596215,0.04542339595812078,1.0,-3.2267972358436046,
Wanshouxigong,calibration_scale_095,12,True,0.14409016770388755,0.27767897101959726,0.03992455894220176,0.953125,-2.2568668457033043,
Wanshouxigong,calibration_scale_095,13,True,0.12300231806830156,0.28367734078126305,0.04645040036272957,0.984375,-2.3331083747889614,
Wanshouxigong,calibration_scale_095,14,True,0.18982685562345164,0.2720171746661597,0.048638759076703064,0.90625,-1.1397620285771803,
Wanshouxigong,calibration_scale_105,6,True,0.01600845068495803,0.18150579831012648,0.03482046249915291,1.0,-3.205771080547179,
Wanshouxigong,calibration_scale_105,7,True,0.07113041719047764,0.1951721296551286,0.04444482819110657,0.984375,-1.882445995455581,
Wanshouxigong,calibration_scale_105,8,True,0.059452520888846505,0.21684662905388954,0.037517756947480024,1.0,-2.829616698620673,
Wanshouxigong,calibration_scale_105,9,True,0.11095789934527722,0.23301977899502777,0.044649924772558025,0.96875,-1.8438913464575648,
Wanshouxigong,calibration_scale_105,10,True,0.07581482274540517,0.24316415736045585,0.042985707578411664,1.0,-2.6258862808413306,
Wanshouxigong,calibration_scale_105,11,True,0.0492052887719941,0.2659963355391434,0.04495672933709585,1.0,-3.2525399409125804,
Wanshouxigong,calibration_scale_105,12,True,0.14406424156855963,0.27759003792177683,0.04007723115022563,0.953125,-2.247209031342766,
Wanshouxigong,calibration_scale_105,13,True,0.12311513822662534,0.2836719843918155,0.04667846925101049,0.984375,-2.320001294960666,
Wanshouxigong,calibration_scale_105,14,True,0.1897949797808083,0.2720758579453562,0.04877304301742119,0.90625,-1.137876346648782,
Wanshouxigong,sensor_noise_001,6,True,0.017016036486960914,0.18486911670386558,0.03533864983695917,1.0,-3.2037260075957636,
Wanshouxigong,sensor_noise_001,7,True,0.0722767439238306,0.19842248231086795,0.04416507978406495,0.984375,-1.9265024608900998,
Wanshouxigong,sensor_noise_001,8,True,0.060377250708064316,0.21902111937602722,0.037360364898015364,1.0,-2.8641000631619558,
Wanshouxigong,sensor_noise_001,9,True,0.11198379863232497,0.23327449216208165,0.044335919655818984,0.96875,-1.8452183383454692,
Wanshouxigong,sensor_noise_001,10,True,0.0762105511045704,0.2460850225327167,0.04218984609146592,1.0,-2.715789979438497,
Wanshouxigong,sensor_noise_001,11,True,0.05008834533466359,0.27110800078361263,0.04700422749142166,1.0,-3.1715384598166954,
Wanshouxigong,sensor_noise_001,12,True,0.14712768621127792,0.28165173650369896,0.041278171309000966,0.953125,-2.1981407114761735,
Wanshouxigong,sensor_noise_001,13,True,0.12399627472033185,0.2842257033565369,0.04713300446878216,0.984375,-2.2929424981366417,
Wanshouxigong,sensor_noise_001,14,True,0.1929123130688376,0.27357379198029624,0.048375807807974514,0.90625,-1.1246411096111275,
Wanshouxigong,outage_6h_30d,6,True,0.015522555989997015,0.1902040657038015,0.037284225098980744,1.0,-3.160078125282082,
Wanshouxigong,outage_6h_30d,7,True,0.07020936019454642,0.19667434786763904,0.04734651406438453,0.9921875,-1.8015997010218605,
Wanshouxigong,outage_6h_30d,8,True,0.06704055349305689,0.22206177601237082,0.036964679425315033,1.0,-2.828656537473846,
Wanshouxigong,outage_6h_30d,9,True,0.12153937581846393,0.24233013861380162,0.03781992569799025,0.9765625,-2.1542150554757438,
Wanshouxigong,outage_6h_30d,10,True,0.08614628304683776,0.25028731443288904,0.044501409701305894,1.0,-2.4878225131281755,
Wanshouxigong,outage_6h_30d,11,True,0.05065605163167368,0.26926920645068686,0.04400820093069735,1.0,-3.350569887136583,
Wanshouxigong,outage_6h_30d,12,True,0.18719259327899815,0.27314683444465976,0.03440738361110979,0.9140625,-1.684968030679958,
Wanshouxigong,outage_6h_30d,13,True,0.1317018659382246,0.2827109272235348,0.04753918494285231,0.9765625,-2.142531819942166,
Wanshouxigong,outage_6h_30d,14,True,0.18637114649974817,0.2719610048520253,0.05189841830719402,0.8984375,-1.1123569936527193,
Wanshouxigong,outage_24h_90d,6,True,0.013628593056044974,0.17241827325289782,0.03263238968259208,1.0,-3.2820817915813003,
Wanshouxigong,outage_24h_90d,7,True,0.06423818733146307,0.19174634931275153,0.04644445032339234,0.984375,-1.8517406582570195,
Wanshouxigong,outage_24h_90d,8,True,0.05285912711384948,0.20486916211697578,0.03354741593952623,0.9921875,-3.0562522055989523,
Wanshouxigong,outage_24h_90d,9,True,0.10643523690828678,0.22151472472372402,0.04192239670094608,0.984375,-1.851517500073181,
Wanshouxigong,outage_24h_90d,10,True,0.08943779224951737,0.23404810956925348,0.04524074635412664,1.0,-2.1559839440677857,
Wanshouxigong,outage_24h_90d,11,True,0.053953174305568376,0.2502954821851849,0.044332553584380596,1.0,-2.9872195858748953,
Wanshouxigong,outage_24h_90d,12,True,0.1740811689387567,0.2577789515452604,0.041199345420181555,0.90625,-1.3702494634566185,
Wanshouxigong,outage_24h_90d,13,True,0.14378466929298955,0.27007863113455105,0.046062993774626304,0.953125,-1.8492960022660625,
Wanshouxigong,outage_24h_90d,14,True,0.19515090920471725,0.2591421074273414,0.054713637074652044,0.828125,-0.7888613186161431,
Wanshouxigong,day_order_swap_010,6,True,-0.017940893033742866,0.19054975556126139,0.03397428093191246,1.0,-4.139160919886359,
Wanshouxigong,day_order_swap_010,7,True,0.08826632331212883,0.19754993973571128,0.04364703153419819,0.9609375,-1.6887927276826922,
Wanshouxigong,day_order_swap_010,8,True,0.055459351954525206,0.21471821048330306,0.038722740257381566,1.0,-2.7740451147946383,
Wanshouxigong,day_order_swap_010,9,True,0.14856674539247805,0.23863337875926,0.04490055050264513,0.921875,-1.3529703146842713,
Wanshouxigong,day_order_swap_010,10,True,0.09595543759862445,0.2503377739738263,0.04887077202421708,1.0,-2.1307103407304773,
Wanshouxigong,day_order_swap_010,11,True,0.08507030421373948,0.2637403509287811,0.03996448810418918,1.0,-3.015459504707503,
Wanshouxigong,day_order_swap_010,12,True,0.15296541436123653,0.2708632015998554,0.04697478289283313,0.9453125,-1.6928437590994903,
Wanshouxigong,day_order_swap_010,13,True,0.15770515172281102,0.2836941747182901,0.044654327223430046,0.9453125,-1.9030279278588456,
Wanshouxigong,day_order_swap_010,14,True,0.20816494741465277,0.27817235727777695,0.0480512673142848,0.8359375,-0.982686902693416,
Wanshouxigong,cyclic_adjacency,6,True,0.021653370607566048,0.18245715911868726,0.03550596748179177,1.0,-3.054716633061778,
Wanshouxigong,cyclic_adjacency,7,True,0.07104499891122223,0.1942042672987586,0.04525303393865471,0.9921875,-1.8356733514022756,
Wanshouxigong,cyclic_adjacency,8,True,0.05930431479212647,0.21375652579660173,0.036364004976166125,1.0,-2.864827160031679,
Wanshouxigong,cyclic_adjacency,9,True,0.11140674018250571,0.22560555476822308,0.04124926380649141,0.96875,-1.8673313914786953,
Wanshouxigong,cyclic_adjacency,10,True,0.07638425768882888,0.245357330634583,0.04598434473237839,1.0,-2.4784690738895536,
Wanshouxigong,cyclic_adjacency,11,True,0.048289981845622484,0.2673175812227826,0.045534450804131044,1.0,-3.2444026279292113,
Wanshouxigong,cyclic_adjacency,12,True,0.14391129997287866,0.2751493296551945,0.03927235748131103,0.953125,-2.2539731248566275,
Wanshouxigong,cyclic_adjacency,13,True,0.11925954291239493,0.28517044663535535,0.047550944545987045,0.984375,-2.3533785191022423,
Wanshouxigong,cyclic_adjacency,14,True,0.18703513021994111,0.2732820836738854,0.04898271524665482,0.90625,-1.187618384255786,
